REGIONID,CONSTELLATIONID,SOLARSYSTEMID,SOLARSYSTEMNAME,X,Y,Z,XMIN,XMAX,YMIN,YMAX,ZMIN,ZMAX,LUMINOSITY,BORDER,FRINGE,CORRIDOR,HUB,INTERNATIONAL,REGIONAL,CONSTELLATION,SECURITY,FACTIONID,RADIUS,SUNTYPEID,SECURITYCLASS
10000010,20000124,30000846,E-OGL4,-135022039015913000,91301985243374200,203092699835797000,-135025593285548000,-135021517422118000,91301969498254000,91301987557852500,-203093512698654000,-203090969336005000,0.5594,1,0,1,0,0,0,1,-0.2855596591,,2037931714800,3797,H1
10000010,20000124,30000847,J-GAMP,-144066700715278000,89042997124164900,199925070126547000,-144067105973356000,-144065111909541000,89042995737426100,89042997488794400,-199926155361071000,-199923564725534000,0.02731,0,0,1,0,0,0,0,-0.242294213,,1295317768784,8,H
10000010,20000124,30000848,M-OEE8,-147598699433753000,79788702592936300,200633179597040000,-147601454742723000,-147593164164365000,79788368018202000,79789374730301500,-200634394491869000,-200629533568808000,0.6582,0,0,0,1,0,0,0,-0.2183287931,,4145289179056,3799,H
10000010,20000124,30000849,V0DF-2,-154976127198138000,82985426575989900,201494958504556000,-154976737776011000,-154970036280341000,82985303873845700,82986650604953900,-201499347914114000,-201490549525864000,4.334,0,0,0,1,0,0,0,-0.2094487527,,4399194124896,3796,H
10000010,20000124,30000850,FY0W-N,-157804356974660000,77341929754821500,199824458137940000,-157804902476023000,-157803252406496000,77341827305337600,77342137201099300,-199824611094399000,-199821645203732000,0.4381,0,0,0,1,0,0,0,-0.1934511544,,1482945333392,3797,H
10000010,20000124,30000851,MJI3-8,-162860646447307000,79681656480578400,196536014588570000,-162863537820486000,-162860007157123000,79681442180176600,79681703864653000,-196536342887059000,-196535787477214000,0.6963,0,1,0,0,0,0,0,-0.2045017387,,1765331681392,3799,H
10000010,20000125,30000852,A-DDGY,-159856235338176000,99493602619244300,225138437397231000,-159859824859575000,-159855839861377000,99493536127897800,99494206119349600,-225140862724461000,-225138248381934000,0.05245,0,1,0,0,0,0,0,-0.2063542752,,1992499099072,7,H
10000010,20000125,30000853,F-RT6Q,-149191791249352000,104870979498622000,222502706398684000,-149193423606366000,-149190371917215000,104870904095180000,104871045059835000,-222507624964303000,-222501482253430000,0.5324,1,0,0,1,0,0,1,-0.2498588453,,3071355436704,3797,H
10000010,20000125,30000854,B-S42H,-155840834123316000,102424645626840000,221259166939368000,-155841436915083000,-155836637615802000,102423951959416000,102424745267737000,-221260904002792000,-221259029444409000,0.245,1,0,0,1,0,0,1,-0.2231977273,,2399649640352,3802,H
10000010,20000125,30000855,NL6V-7,-149032942605264000,99542048543805300,239269345575048000,-149038074339813000,-149030391854917000,99541994713215600,99542156841276500,-239274873717257000,-239268816044138000,1.463,0,0,1,0,0,0,0,-0.2557477375,,3841242448096,3799,H1
10000010,20000125,30000856,F-749O,-152117837419598000,104432291806620000,228073238193590000,-152121318166339000,-152117678844731000,104431595703022000,104432323519887000,-228074498022592000,-228070332757581000,0.7796,0,0,0,1,0,0,0,-0.2365192933,,2082632505360,3801,H
10000010,20000125,30000857,0-YMBJ,-171220828809596000,108173557785319000,235484948779501000,-171224092548234000,-171217775510145000,108173266512770000,108173869133432000,-235488717530946000,-235484061731395000,0.04888,1,0,1,0,0,1,1,-0.1589990047,,3158519044544,7,H
10000010,20000125,30000858,UMI-KK,-165399870567719000,107878231866962000,237637924682123000,-165404356723254000,-165398877295532000,107878096275783000,107878261888830000,-237642345243449000,-237636984367717000,0.6964,1,0,0,1,0,1,1,-0.1694787389,,2739713861296,3799,H
10000010,20000125,30000859,GKP-YT,-161132439116943000,94921111947353900,215606959633012000,-161137094695827000,-161132354355302000,94920524646929500,94921122640900000,-215608342461425000,-215602802535781000,0.3436,0,0,1,0,0,0,0,-0.210673791,,2769962822224,6,H
10000010,20000125,30000860,AW1-2I,-155578548468556000,107538751469019000,232577839086105000,-155581055386541000,-155571841353069000,107537680225736000,107539151867147000,-232581403835870000,-232575039145858000,1.635,0,0,0,1,0,0,0,-0.2154247309,,4607016736176,3799,H
10000010,20000126,30000861,15W-GC,-131770232473380000,106630225289183000,210783337222986000,-131773638472493000,-131770019372249000,106629995092202000,106630239692985000,-210783472471946000,-210780634628479000,0.01133,1,0,0,1,0,0,1,-0.3229769218,,1809550121880,3800,H1
10000010,20000126,30000862,N-FK87,-146921209083885000,101584207472833000,223312501954996000,-146921287271630000,-146919652773089000,101584193386743000,101584487758868000,-223313004558813000,-223310240753198000,0.01738,1,0,1,0,0,0,1,-0.2642166918,,1381902807440,3800,H1
10000010,20000126,30000863,C2X-M5,-124740929840346000,103054265236951000,210557850425023000,-124742656404317000,-124739340177960000,103054225096659000,103054302195335000,-210558144633444000,-210555212256621000,0.01708,0,0,1,0,0,0,0,-0.3739772919,,1658113178664,3800,H2
10000010,20000126,30000864,MSHD-4,-117029914037630000,102222452991560000,212101121796971000,-117030525686189000,-117027810902142000,102222264348754000,102222507863625000,-212102181466740000,-212100530822578000,0.01476,1,0,0,1,0,1,1,-0.4407396089,,1357392023376,3800,H2
10000010,20000126,30000865,H-W9TY,-120307006000634000,101394256771806000,221200415305898000,-120310329483998000,-120304736782572000,101393822062062000,101394893442299000,-221201157093047000,-221200036154912000,0.05498,1,0,1,0,0,0,1,-0.4601548281,,2796350712896,7,H3
10000010,20000126,30000866,PNDN-V,-138511515265046000,103352444083315000,220260874719647000,-138513549551122000,-138509795032967000,103352188762542000,103352659987360000,-220262121532476000,-220252304584237000,2.164,1,0,0,1,0,0,1,-0.3107371001,,4908474119408,3801,H1
10000010,20000127,30000867,D7-ZAC,-112950648193160000,103383544301189000,220708008050969000,-112950949575260000,-112948705687700000,103383448795533000,103383559120774000,-220709808659570000,-220707731707488000,0.02149,1,0,0,1,0,0,1,-0.5202363886,,1121943780376,7,H3
10000010,20000127,30000868,SH1-6P,-106006302217265000,108718240998850000,219662131863565000,-106009628207038000,-106005589757544000,108718224168698000,108718244624251000,-219663038996245000,-219659228348806000,1.897,0,0,0,1,0,0,0,-0.5656139356,,2019224746864,3796,H4
10000010,20000127,30000869,TRKN-L,-95947663539838500,101402086421014000,223239036664183000,-95949933043048000,-95946226017492000,101401862357133000,101402228344953000,-223242404912308000,-223233142416755000,0.7332,0,0,1,0,0,0,0,-0.6789916463,,4631247776352,3799,H5
10000010,20000127,30000870,O-0ERG,-92506094959234500,97124702244947700,230278638857295000,-92507765880631100,-92504745838964900,97124523599671100,97124846485170400,-230281626839802000,-230277706241936000,0.2216,0,0,0,1,0,0,0,-0.7267119544,,1960298932800,3797,H5
10000010,20000127,30000871,WH-JCA,-84004543777902300,85873554605564600,230318998419085000,-84007288334440800,-84000996398443100,85873179429384300,85873844873840600,-230323468141180000,-230317927648211000,0.1854,1,0,0,1,0,1,1,-0.7289173243,,3145967998872,8,H5
10000010,20000127,30000872,Q-CAB2,-82566894394485900,94861973638369400,242358522063867000,-82567837620175600,-82558709487887300,94860939254258300,94862092841555700,-242358660460842000,-242350035688912000,2.599,1,0,1,0,0,1,1,-0.7756454635,,4564066144168,6,H6
10000010,20000128,30000873,PBD-0G,-150833879543512000,114718333907132000,209973188538954000,-150836922133583000,-150829981690555000,114718221780331000,114718477557904000,-209974736358591000,-209967403092230000,0.5375,0,1,0,0,0,0,0,-0.2304382391,,3666633180320,3797,H
10000010,20000128,30000874,L-1HKR,-144317892272359000,106363017857414000,207948471586977000,-144319392529284000,-144314648765195000,106362381075775000,106363312396122000,-207948912972453000,-207943877668943000,0.9826,0,1,0,0,0,0,0,-0.2547234953,,2517651755360,9,H1
10000010,20000128,30000875,9GI-FB,-141957203669867000,112057239466756000,212662182976803000,-141958350593397000,-141956348418019000,112057213986094000,112057273645949000,-212664856111684000,-212661859631918000,0.02738,0,0,0,1,0,0,0,-0.2642379203,,1498239882944,8,H1
10000010,20000128,30000876,3G-LHB,-151344208033059000,122914398873755000,234047277325776000,-151356310734948000,-151344049694285000,122914382238196000,122915670057319000,-234048588435202000,-234037593007698000,4.659,0,0,1,0,0,0,0,-0.2087663222,,6130520331696,3802,H
10000010,20000128,30000877,DBT-GB,-148528940988412000,111183014960084000,221042037498563000,-148529341281132000,-148527977347255000,111182972905205000,111183116202593000,-221048289649140000,-221039663713338000,0.1287,1,0,0,1,0,0,1,-0.2457237278,,4312967901088,7,H
10000010,20000128,30000878,U-W3WS,-158162163692813000,131154728381453000,236425342757715000,-158164422632806000,-158160874722276000,131154718042653000,131154746503123000,-236427109638101000,-236424397521843000,0.2619,0,1,0,0,0,0,0,-0.1593171977,,1773955264688,3799,H
10000010,20000129,30000879,DL1C-E,-174490438877405000,94312844657721800,244290763679765000,-174491356081202000,-174489178709593000,94312829811217500,94312865062295100,-244290816349814000,-244286730637562000,0.1889,1,0,0,1,0,0,1,-0.129865953,,2042856126304,3797,H
10000010,20000129,30000880,YLS8-J,-177195662479382000,79910609282547600,242935576988834000,-177196031531565000,-177191607455438000,79910022913065900,79910662649422400,-242936297235971000,-242933264529732000,0.5049,0,0,0,1,0,0,0,-0.1092496172,,2212038063488,3803,H
10000010,20000129,30000881,2ISU-Y,-178351685105053000,93451028046620800,241722141672463000,-178353198289296000,-178350400736952000,93450881866383200,93451152123270300,-241725106166574000,-241718274503751000,0.05207,0,1,0,0,0,0,0,-0.1263630348,,3415831411424,7,H
10000010,20000129,30000882,X-CFN6,-183183694299728000,80318164859100300,249218161514745000,-183187112723108000,-183181468522548000,80318020211633400,80318387017930100,-249219272565280000,-249217224540215000,0.0788,0,0,1,0,0,0,0,-0.0958331038,,2822100279840,3798,H
10000010,20000129,30000883,9SL-K9,-189324807010382000,79762575465037600,249497956421732000,-189329496619437000,-189320676539176000,79761822716056100,79763238464320000,-249502059611099000,-249494580301069000,2.699,0,0,1,0,0,0,0,-0.0963088369,,4410040130432,9,H
10000010,20000129,30000884,Y-PZHM,-189812594176850000,76029933958880800,255680517505133000,-189812934261616000,-189808543166658000,76029879053312500,76030587981369500,-255682933096738000,-255678492873464000,0.01085,0,1,0,0,0,0,0,-0.0924183839,,2220111637184,3800,H
10000010,20000129,30000885,OY-UZ1,-170459529467601000,81717961375652200,242627149304759000,-170465003473262000,-170458830126404000,81717714943095700,81717992862147300,-242627665469081000,-242623607581907000,0.5174,0,1,0,0,0,0,0,-0.1304082868,,3086673429152,3797,H
10000010,20000130,30000886,S8-NSQ,-171346660006513000,113971066480899000,221012404192988000,-171348505622019000,-171346612901198000,113971062186511000,113971234652681000,-221012446221669000,-221009467005554000,1.039,1,0,1,0,0,0,1,-0.2045517563,,1489608057408,9,H
10000010,20000130,30000887,GIH-ZG,-181278908368108000,109176596654109000,217623657641805000,-181279122525988000,-181274406202750000,109176225055057000,109176614331250000,-217624422899852000,-217621384075773000,0.8162,0,0,0,1,0,0,0,-0.2411964449,,2358161619168,3801,H
10000010,20000130,30000888,V7-FB4,-185422362542417000,121956151278610000,218524545450192000,-185424126726790000,-185420341150961000,121956082767515000,121956229780973000,-218529779688077000,-218524351552289000,0.5285,0,0,1,0,0,0,0,-0.249247169,,2714067894448,3797,H
10000010,20000130,30000889,XD-TOV,-181386685907628000,113063804295810000,214140272846990000,-181389080741869000,-181386517473062000,113063773824293000,113064237534371000,-214140775893585000,-214135986457947000,0.8403,0,0,0,1,0,0,0,-0.2683656225,,2394717819168,6,H1
10000010,20000130,30000890,K-6SNI,-176722427119988000,116687436913242000,210538575533890000,-176724491450389000,-176722343842307000,116687432011467000,116687558283118000,-210539016194282000,-210535299048687000,0.01545,0,0,0,1,0,0,0,-0.2724330266,,1858572797696,3800,H1
10000010,20000130,30000891,L-VXTK,-176633512488902000,108680029658021000,210586203642499000,-176634529788578000,-176632014236915000,108679972988546000,108680113118406000,-210588212331070000,-210585093929014000,0.03497,0,0,0,1,0,0,0,-0.2677874962,,1559201028240,3798,H1
10000010,20000130,30000892,C8VC-S,-179765505720420000,99524447485881700,208665777093465000,-179766987136039000,-179765162243433000,99524157188821000,99524514798233400,-208667559682247000,-208664992373043000,0.08594,0,1,0,0,0,0,0,-0.272806106,,1283654602096,3797,H1
10000010,20000130,30000893,W-UQA5,-176287197137382000,117599154532259000,205309018033167000,-176288028431077000,-176283907401547000,117598578705846000,117599300040128000,-205309783631697000,-205306470219762000,0.09184,0,1,0,0,0,0,0,-0.3027841175,,2060514765120,3802,H1
10000010,20000131,30000894,W6VP-Y,-73547554899645800,89252240405279700,231992206098731000,-73550248261640900,-73542828772552900,89252028683000000,89252611920953100,-231994186188863000,-231988386633490000,0.437,1,0,1,0,0,0,1,-0.7766049022,,3709744543984,3797,H6
10000010,20000131,30000895,IMK-K1,-59756304143243400,90177872762377500,230701479940378000,-59756632942257200,-59753576848462700,90177859090115300,90177986163915600,-230702479043954000,-230700642800071000,0.01399,0,0,1,0,0,0,0,-0.7763798373,,1528046897268,3800,H6
10000010,20000131,30000896,NJ4X-S,-62965448436783700,83716876090414900,241897175339445000,-62970743697890900,-62965178749785200,83716858143020000,83717228450576000,-241900444387185000,-241894619056174000,0.1459,1,0,0,1,0,1,1,-0.7212632673,,2912665505632,7,H5
10000010,20000131,30000897,F-G7BO,-54458993929251800,73311149089360200,235976679206172000,-54459739518442900,-54457975857713400,73311060428296500,73311270152247100,-235978873328595000,-235976093340968000,0.1399,0,0,1,0,0,0,0,-0.5931866591,,1389993813456,6,H4
10000010,20000131,30000898,2CG-5V,-50569854285572500,77832707616161000,232748752929179000,-50571757345572000,-50569671757773200,77832691636529700,77832874222413300,-232749906304256000,-232747889666844000,0.2347,0,0,1,0,0,0,0,-0.6127261332,,1042793899404,10,H4
10000010,20000131,30000899,QFF-O6,-46635146445546800,73351878331986800,233834429559457000,-46636789354972300,-46630389608510300,73351715078889300,73352351005316800,-233836832362852000,-233830061407646000,0.8131,1,0,1,0,0,1,1,-0.5384330986,,3385477602816,3801,H3
10000011,20000132,30000900,NIH-02,30102748693352400,11116151312248100,-66074966556767400,30099659449435400,30103301777429300,11116035911789900,11116171973700800,66073648172151800,66079960751668600,3.395,1,0,0,1,0,0,1,-0.0445461924,,3156289758440,10,I
10000011,20000132,30000901,JPL-RA,8123190403756690,6139601152981620,-75795566314853600,8123092147286630,8126048038601640,6139306485872170,6139611285165440,75790882594893900,75796795791816500,0.01051,1,0,1,0,0,0,1,-0.0993571773,,2956598461336,3800,I
10000011,20000132,30000902,NK-7XO,19377274193043500,2483937048097550,-82036312555936500,19375854432807300,19380926693887400,2483924470781620,2483969403658150,82031903970807600,82037348007625500,1.397,0,0,1,0,0,0,0,-0.0184411606,,2722018408984,3797,I
10000011,20000132,30000903,E02-IK,27120904656136900,14005948260165000,-77316561209590800,27119022759720200,27126937453399500,14004885748397300,14006279705852800,77312688256857800,77319165292520800,0.363,1,0,0,1,0,0,1,-0.0609315665,,3957346839652,6,I
10000011,20000132,30000904,N-DQ0D,32594723581527700,21060281168340000,-65883063681453900,32594301291089700,32596412722760400,21059979768675500,21060356520204600,65882921629823700,65883864724116800,0.01648,1,0,0,1,0,0,1,-0.0674851205,,1055715835342,3800,I
10000011,20000132,30000905,M-MD3B,18230570829870200,8484959963976980,-69148855555274800,18227319770921300,18231661042488700,8484810074233470,8485406908319810,69146999751545500,69151214841185700,0.2176,0,0,1,0,0,0,0,-0.1193458346,,2170635783680,3797,I
10000011,20000133,30000906,FVXK-D,71206288324502800,37301613210283100,-83986423908961500,71206287483302800,71213409707369100,37301612369083100,37302582718991000,83982812265746600,83986424750161500,0.5179,1,0,1,0,0,0,1,-0.3829289822,,3561112033124,3798,I2
10000011,20000133,30000907,6EG7-R,59765772381668400,25639116469395400,-94831301577390800,59764060163998000,59765786817200400,25639115880268600,25639186117482800,94828485938337400,94831531152453700,0.01476,1,0,0,1,0,0,1,-0.7053432997,,1522607058144,3800,I5
